FIPS,% Urban Population,Household Median Income,Median Age,2012 Vote Rate for Democrats,"% White, Non-Latino",% Professional Jobs,Total Population,% of Edits that Were Made by a Local Editor (English Wikipedia),% of Content that Was Contributed by a Local Editor (English Wikipedia),% of Users who are Local (English Wikipedia),% Human-generated (Manual) Content (English Wikipedia),% Human (Manual) Edits (English Wikipedia),Non-spatial Outlink Entropy (English Wikipedia),% of Articles that are C-class or Higher (English Wikipedia),% of Spatial Outlinks to Governmental Articles (English Wikipedia),Tag Entropy (OpenStreetMap),Page Count (English Wikipedia)
20025,0.0,41129,44.9,17.1,88.8,0.387,2215,0.181,0.186,0.024,0.79,0.573,6.942,0.077,0.264,2.96,13
20027,50.5,45233,43.3,22.6,95.9,0.351,8535,0.193,0.147,0.04,0.721,0.526,6.127,0,0.353,5.18,28
20029,56.0,38534,42.2,24,94.8,0.274,9533,0.632,0.496,0.143,0.846,0.713,7.678,0.019,0.181,7.95,52
20031,29.1,51793,43,23,95.1,0.35,8601,0.221,0.173,0.068,0.744,0.699,7.077,0,0.374,5.7,33
20033,0.0,39375,47.4,15.4,94.3,0.385,1891,0.341,0.366,0.058,0.721,0.558,6.873,0,0.322,3.15,11
20035,69.0,41878,38.5,33.9,82.2,0.273,36311,0.3,0.263,0.116,0.819,0.709,7.649,0.017,0.24,4.78,58
20037,65.1,37378,32.6,45.5,89,0.316,39134,0.518,0.42,0.21,0.785,0.807,7.848,0.021,0.29,7.59,48
20039,0.0,39333,51.4,17.4,96.9,0.391,2961,0.325,0.103,0.103,0.845,0.513,6.867,0,0.395,4.48,34
20041,35.7,48890,41.4,25,92.7,0.322,19754,0.568,0.406,0.117,0.816,0.744,7.749,0.016,0.154,5.51,65
20043,29.8,46512,39.6,26.3,91.7,0.308,7945,0.47,0.321,0.139,0.716,0.604,7.312,0,0.324,6.99,35
20045,89.0,49508,28.4,60.5,81.7,0.437,110826,0.514,0.555,0.244,0.935,0.894,8.625,0.052,0.068,6.47,96
20047,0.0,46551,44.8,21.3,80.5,0.361,3037,0.316,0.183,0.138,0.711,0.517,5.69,0,0.419,4.43,16
20049,0.0,34089,48.8,20.4,93.5,0.347,2882,0.301,0.322,0.114,0.729,0.465,5.964,0,0.554,4.15,16
20051,74.4,43085,32.2,27.1,91.7,0.307,28452,0.41,0.596,0.127,0.929,0.804,8.784,0.023,0.143,4.83,43
20053,45.9,45865,44.3,26,88.2,0.325,6497,0.339,0.135,0.063,0.849,0.592,6.715,0,0.219,4.81,32
20055,81.4,47945,30.2,30.4,46.4,0.245,36776,0.38,0.253,0.149,0.929,0.88,8.34,0.114,0.131,8.36,37
20057,80.7,51178,30.4,30.5,44,0.22,33848,0.441,0.441,0.089,0.902,0.795,8.702,0.023,0.175,5.81,44
20059,47.9,49543,38.1,33.4,91.9,0.292,25992,0.347,0.182,0.165,0.825,0.752,7.969,0.068,0.264,5.69,44
20061,88.3,46908,27.7,42,59.9,0.304,34362,0.141,0.138,0.081,0.86,0.743,8.55,0.038,0.155,5.14,29
20063,0.0,44866,48.3,12.7,97.1,0.381,2695,0.295,0.178,0.135,0.694,0.571,6.469,0,0.4,5.51,18
20065,0.0,47500,49.4,18.8,90.8,0.353,2597,0.243,0.276,0.151,0.811,0.601,6.678,0.043,0.372,6.4,23
20067,80.2,53213,32.8,19.7,54.2,0.311,7829,0.135,0.074,0.092,0.854,0.669,6.996,0,0.263,5.61,12
20069,0.0,57808,34.7,16,84.1,0.342,6006,0.243,0.151,0.089,0.771,0.637,7.319,0,0.363,5.14,28
20071,0.0,52847,46.6,16.8,84.7,0.402,1247,0.037,0.012,0.029,0.715,0.611,6.905,0,0.298,5.35,7
20073,38.7,38346,46.7,24.1,93.5,0.292,6689,0.396,0.213,0.123,0.736,0.523,6.927,0.029,0.469,7.46,35
20075,0.0,43357,33.5,18.6,67,0.281,2690,0.004,0,0.016,0.788,0.536,6.816,0,0.271,4.79,14
20077,0.0,38313,44.1,23,92.5,0.327,6034,0.425,0.291,0.112,0.633,0.543,7.287,0,0.403,6.14,21
20079,69.1,50287,38.9,37.4,84.6,0.352,34684,0.561,0.527,0.14,0.929,0.814,8.433,0,0.151,8.12,46
20081,0.0,52415,34.3,14.9,71.3,0.31,4256,0.076,0.023,0.062,0.747,0.582,6.606,0.125,0.366,5.14,8
20083,0.0,52375,46.1,17,91.2,0.456,1916,0,0,0,0.785,0.517,6.548,0,0.457,4.24,14
20085,24.1,54546,40.7,34.2,85.9,0.279,13462,0.367,0.22,0.218,0.69,0.546,6.054,0,0.211,7.77,29
20087,1.2,56875,42.6,37.3,95,0.36,19126,0.412,0.294,0.135,0.739,0.599,6.661,0,0.172,4.94,34
20089,0.0,39884,52.5,15.2,96.2,0.358,3077,0.322,0.132,0.092,0.761,0.386,6.084,0,0.133,3.65,38
20091,96.2,74717,36.4,40.1,82,0.493,544179,0.555,0.594,0.325,0.886,0.889,8.665,0.027,0.118,6.23,113
20093,0.0,52264,35.5,19.5,68.5,0.262,3977,0,0,0,0.813,0.528,6.972,0,0.132,3.3,12
20095,37.9,47466,44.5,22.9,95.3,0.313,7858,0.414,0.144,0.104,0.796,0.531,6.216,0,0.125,6.31,39
20097,0.0,44650,41.9,14.1,93.1,0.34,2553,0.599,0.541,0.154,0.811,0.883,8.323,0.154,0.14,4.04,13
20099,47.7,40916,40.5,38.9,85.5,0.301,21607,0.423,0.458,0.199,0.776,0.764,8.081,0.067,0.199,5.33,28
20101,0.0,53021,46.1,18.5,93,0.419,1750,0.073,0.079,0.078,0.752,0.631,6.168,0,0.348,3.77,4
20103,70.9,63435,37.4,38.8,80.3,0.363,76227,0.333,0.303,0.157,0.865,0.852,8.998,0.111,0.121,7.22,37
20105,0.0,40811,46.4,19.5,96.1,0.374,3241,0.55,0.463,0.113,0.805,0.746,8.141,0,0.349,4.66,11
20107,0.0,45519,44.8,25.8,95.1,0.34,9656,0.192,0.209,0.053,0.705,0.64,7.49,0,0.344,5.26,23
20109,0.0,41765,44.9,14.9,94.7,0.323,2756,0.028,0.023,0.054,0.716,0.594,7.228,0,0.294,4.84,9
20111,73.7,38981,32.5,42.8,73.3,0.256,33690,0.585,0.747,0.158,0.838,0.773,8.438,0.081,0.19,6.08,37
20113,56.5,54167,41.4,28.1,93.1,0.343,29180,0.621,0.671,0.193,0.803,0.802,7.708,0,0.085,6.59,40
20115,22.2,45830,44.6,25.5,94.7,0.323,12660,0.886,0.856,0.117,0.935,0.9,7.65,0.033,0.038,5.36,60
20117,29.0,44032,45.2,31,96.1,0.313,10117,0.422,0.41,0.142,0.662,0.62,7.68,0,0.404,4.67,24
20119,0.0,51000,38.8,15.4,82.2,0.368,4575,0.047,0.007,0.07,0.612,0.514,6.988,0,0.486,4.73,6
20121,49.0,58936,39.5,31.7,93.7,0.336,32787,0.441,0.539,0.175,0.858,0.749,7.898,0,0.224,5.78,19
20123,51.7,46667,45.6,19.7,97.2,0.364,6373,0.27,0.184,0.151,0.683,0.606,7.529,0,0.317,5.72,22
20125,56.6,39669,39.9,28.2,80.9,0.269,35471,0.453,0.362,0.213,0.779,0.771,8.299,0.03,0.309,6.28,34
20127,0.0,47445,47.2,27.9,94.1,0.304,5923,0.537,0.432,0.109,0.719,0.669,8.236,0.056,0.171,4.12,18
20129,0.0,46607,38.9,14.4,76.3,0.295,3233,0.197,0.239,0.058,0.7,0.661,7.324,0,0.311,3.89,10
20131,24.8,47122,42.5,19.9,96.7,0.335,10178,0.42,0.236,0.152,0.548,0.632,7.027,0,0.456,4.26,17
20133,54.9,42071,40.2,31.6,91.7,0.298,16512,0.401,0.279,0.109,0.634,0.683,7.108,0,0.405,7.21,17
20135,0.0,48800,48.2,14.9,91,0.33,3107,0.358,0.197,0.1,0.653,0.57,6.311,0,0.414,4.36,9
20137,51.0,46029,43.5,17.1,91.1,0.291,5671,0.539,0.611,0.256,0.564,0.562,7.145,0.083,0.455,4.14,11
20139,16.5,50205,42.8,32.9,95.5,0.324,16295,0.328,0.221,0.118,0.63,0.622,7.072,0,0.353,7.08,24
20141,0.0,37925,48.2,17.8,97,0.372,3858,0.249,0.267,0.113,0.745,0.618,7.424,0,0.144,4.52,13
20143,0.0,58396,42.7,19,95.7,0.343,6091,0.278,0.247,0.051,0.677,0.593,6.896,0,0.4,7.82,13
20145,68.3,44078,43.2,27.4,86.3,0.367,6973,0.322,0.277,0.093,0.688,0.61,7.769,0,0.396,4.64,10
20147,46.2,43059,45.3,14.8,95.6,0.343,5642,0.365,0.283,0.131,0.609,0.562,8.284,0,0.327,4.02,18
20149,41.1,56854,34.8,24.6,91.1,0.332,21604,0.407,0.321,0.142,0.669,0.706,7.657,0.033,0.374,4.53,29
20151,67.8,46035,40.9,26,91.3,0.338,9656,0.317,0.248,0.126,0.639,0.617,8.022,0.067,0.317,7.78,14
20153,0.0,43482,51.3,13,95.3,0.402,2519,0.309,0.255,0.048,0.691,0.582,7.248,0,0.356,3.85,10
20155,68.7,43798,39.9,33,86.1,0.3,64511,0.376,0.388,0.161,0.778,0.776,8.864,0.083,0.245,8.19,47
20157,0.0,39572,50.6,17.8,97.4,0.361,4980,0.351,0.359,0.125,0.64,0.544,7.521,0,0.322,4.79,20
20159,36.2,45336,39.3,24.8,86.1,0.313,10083,0.343,0.363,0.189,0.732,0.778,7.514,0.095,0.115,5.95,21
20161,86.2,43962,24.3,42.4,79.5,0.42,71115,0.563,0.561,0.249,0.91,0.897,8.851,0.101,0.09,9.56,66
20163,0.0,42449,44.1,15.2,96.1,0.335,5181,0.282,0.262,0.105,0.638,0.558,7.078,0,0.485,4.79,14
20165,0.0,42610,48.7,23.3,95.7,0.358,3307,0.334,0.314,0.122,0.587,0.468,6.489,0,0.457,4.48,12
20167,58.9,37111,46.5,18.6,95.3,0.296,6970,0.579,0.836,0.136,0.9,0.628,7.163,0.031,0.164,5.16,31
20169,85.4,47215,37.8,32.7,82.1,0.29,55606,0.471,0.533,0.194,0.896,0.854,9.259,0.082,0.111,8.14,47
20171,73.9,50605,41.4,13.4,83,0.4,4936,0.084,0.041,0.08,0.885,0.683,7.32,0.1,0.222,4.71,9
20173,92.3,49865,34.2,39,69.9,0.345,498365,0.5,0.586,0.258,0.901,0.879,9.28,0.063,0.092,8.32,174
20175,88.6,50185,28.9,28.1,36,0.189,22952,0.228,0.15,0.097,0.863,0.76,8.197,0.222,0.25,5.29,9
20177,84.2,48451,38.1,48,75.6,0.352,177934,0.395,0.509,0.227,0.942,0.907,9.344,0.077,0.051,15.03,103
20179,0.0,48674,46.9,12.5,95.3,0.377,2556,0.032,0,0.057,0.759,0.572,6.439,0,0.464,3.34,19
20181,75.8,38634,42.1,22.1,86.8,0.313,6010,0.136,0.015,0.105,0.868,0.619,7.996,0,0.15,5.51,26
20183,0.0,45556,49.6,17.4,96.3,0.397,3853,0.336,0.335,0.149,0.654,0.645,6.631,0,0.4,4.13,12
20185,0.0,43292,45.6,22,85.8,0.386,4437,0.253,0.279,0.063,0.628,0.535,7.137,0,0.443,4.21,11
20187,0.0,46382,35.6,18.9,60.4,0.266,2235,0.008,0,0.02,0.639,0.498,6.263,0,0.419,4.75,5
20189,68.8,54494,34.4,12.1,65.4,0.304,5724,0.043,0.024,0.066,0.752,0.594,7.111,0,0.218,5.15,7
20191,37.1,47894,40.5,29.1,91.3,0.295,24132,0.445,0.388,0.133,0.614,0.641,7.299,0,0.338,5.75,24
20193,69.2,48187,36.6,17,92.9,0.34,7900,0.246,0.211,0.112,0.709,0.706,7.735,0,0.365,5.54,14
20195,0.0,45714,49.3,18.7,96.7,0.27,3001,0.025,0.001,0.034,0.639,0.559,6.843,0,0.342,3.43,6
20197,0.0,54694,42.6,28.1,94.5,0.352,7053,0.303,0.292,0.097,0.606,0.573,7.308,0,0.305,5.6,16
20199,0.0,47454,45.4,8.7,91.2,0.374,1485,0.041,0.009,0.048,0.706,0.686,7.282,0,0.364,5.81,8
20201,0.0,42515,46.4,18,95.8,0.305,5799,0.443,0.354,0.096,0.521,0.499,6.609,0,0.465,4.42,18
20203,0.0,53018,40.3,15.9,73.7,0.346,2234,0.215,0.013,0.014,0.789,0.696,6.434,0,0.267,4.68,6
20205,27.3,38917,43.1,22,94.2,0.294,9409,0.25,0.216,0.098,0.577,0.57,7.085,0,0.442,5.19,15
20207,0.0,33839,48.2,26.3,94.9,0.249,3309,0.213,0.188,0.075,0.677,0.596,7.376,0,0.432,5.31,11
20209,93.9,39402,32.8,67.3,43.3,0.225,157505,0.481,0.407,0.164,0.95,0.877,9.227,0.05,0.037,7.7,86
21001,24.5,32524,39,21.8,94.1,0.283,18656,0.411,0.119,0.147,0.959,0.764,6.191,0,0.189,3.35,51
21003,21.3,40008,39.2,25.5,96.2,0.24,19956,0.044,0.011,0.078,0.917,0.742,7.166,0.05,0.31,3.12,21
21005,58.3,52646,38.4,32.1,94.8,0.312,21421,0.135,0.087,0.188,0.941,0.844,8.413,0.083,0.066,1.93,13
21007,0.0,44588,42.4,30.5,94.1,0.279,8249,0.188,0.164,0.09,0.888,0.806,8.653,0,0.055,2.6,31
21009,36.7,38873,39.7,32.6,91.5,0.285,42173,0.208,0.044,0.151,0.911,0.724,7.242,0,0.175,2.24,47
21011,0.0,30797,39.9,42.9,96,0.272,11591,0.049,0.006,0.068,0.821,0.63,8.682,0,0.419,1.99,19
21013,37.5,26228,41,23.5,95.1,0.253,28691,0.417,0.604,0.13,0.954,0.829,7.742,0.031,0.053,2.38,63
21015,86.7,67225,35.7,29.8,90,0.384,118811,0.352,0.411,0.185,0.943,0.902,8.491,0.105,0.059,2.02,58
21017,55.3,40933,40.7,38.9,85.2,0.295,19985,0.108,0.059,0.134,0.854,0.777,7.955,0,0.211,2.44,21
21019,74.7,40379,41.8,40.8,93.8,0.339,49542,0.44,0.431,0.179,0.927,0.808,7.912,0.023,0.069,5.27,42
21021,65.2,41473,40.6,36.1,86.9,0.312,28432,0.543,0.522,0.16,0.952,0.86,8.789,0.121,0.057,2.51,34
21023,0.0,39196,39.2,35.5,97.2,0.271,8488,0.122,0.013,0.09,0.874,0.649,7.142,0,0.21,1.76,25
21025,18.5,24045,40,31.2,97.8,0.256,13878,0.473,0.24,0.147,0.961,0.807,7.764,0.024,0.092,1.73,41
21027,0.0,38907,41.6,35.5,95.4,0.252,20059,0.221,0.167,0.16,0.902,0.652,6.413,0,0.286,3.63,33
21029,69.6,54836,38.2,31.4,96,0.24,74319,0.402,0.222,0.212,0.84,0.785,7.767,0.049,0.248,3.59,42
21031,0.0,35430,40.1,25.6,96,0.254,12690,0.051,0.003,0.082,0.882,0.63,7.41,0.056,0.157,3.51,19
21033,45.4,37127,42.6,31.6,92.1,0.291,12984,0.194,0.093,0.094,0.929,0.679,8.648,0,0.155,4.13,31
21035,51.3,39677,34,35.3,90.5,0.336,37191,0.441,0.416,0.18,0.952,0.881,8.577,0.048,0.085,4.22,41
21037,84.7,54306,37,37.5,93.4,0.363,90336,0.387,0.244,0.203,0.833,0.82,8.216,0.043,0.173,2.79,56
21039,0.0,39049,42.9,28.6,96.1,0.248,5104,0.025,0,0.014,0.825,0.565,8.092,0,0.167,2.17,11
21041,47.8,40160,37.6,44.3,88.6,0.232,10811,0.274,0.238,0.118,0.814,0.741,7.629,0.111,0.173,2.8,16
21043,20.6,36406,39.3,38,97.2,0.252,27720,0.176,0.031,0.141,0.878,0.725,7.431,0,0.25,3.66,16
21045,0.0,29934,40.6,17.8,96.1,0.229,15955,0.429,0.323,0.201,0.948,0.631,5.581,0,0.261,3.21,30
21047,71.4,38904,28.9,37.6,68.6,0.282,73955,0.233,0.132,0.124,0.878,0.776,8.934,0.027,0.162,3.99,40
21049,72.5,45853,39.8,33.9,91,0.345,35613,0.184,0.024,0.086,0.941,0.782,7.777,0,0.103,4.23,31
21051,21.4,21883,37.7,15,92.9,0.253,21730,0.151,0.024,0.144,0.919,0.802,6.655,0.029,0.076,1.91,33
21053,0.0,27100,41.6,17.1,96,0.228,10272,0.026,0,0.045,0.894,0.588,6.635,0,0.278,3.35,18
21055,29.2,34261,42.6,24.9,97.3,0.255,9315,0.111,0.018,0.075,0.87,0.608,7.75,0,0.187,3.7,17
21057,0.0,31593,43.8,21,94.9,0.305,6856,0.19,0.008,0.084,0.91,0.664,6.431,0,0.182,2.14,14
21059,73.0,46555,38.8,38.5,90,0.294,96656,0.32,0.202,0.143,0.922,0.838,8.664,0.058,0.077,4.7,51
21061,0.0,37646,41.3,29.5,96.5,0.249,12161,0.252,0.268,0.106,0.947,0.857,7.893,0.037,0.063,2.35,27
21063,0.0,24246,39.9,49.4,95.2,0.269,7852,0.004,0,0.012,0.924,0.648,6.058,0,0.116,1.89,26
21065,23.9,29184,41.3,26.2,98.2,0.215,14672,0.197,0.031,0.092,0.899,0.628,5.819,0,0.381,4.03,26
21067,96.9,48398,33.7,49.3,73,0.425,295803,0.511,0.597,0.246,0.946,0.907,8.796,0.13,0.043,5.91,137
21069,19.5,32495,40.1,33.1,96.6,0.313,14348,0.082,0.053,0.066,0.847,0.627,7.834,0,0.263,2.1,18
21071,16.1,30476,39.9,31.8,97.9,0.29,39451,0.402,0.561,0.16,0.909,0.715,7.396,0,0.157,4.16,64
21073,72.4,46071,39.8,49.4,83.2,0.372,49285,0.261,0.205,0.135,0.944,0.816,8.345,0.063,0.038,3.48,47
21075,35.6,33582,42.8,41.2,73,0.282,6813,0.072,0.013,0.05,0.922,0.727,7.113,0,0.271,3.64,38
21077,0.0,43793,37.4,40.5,92.6,0.173,8589,0.087,0.021,0.072,0.808,0.709,7.362,0.091,0.267,3.02,12
21079,22.1,44652,41.2,23.5,94.4,0.298,16912,0.058,0.005,0.094,0.896,0.672,7.482,0,0.333,3.84,24
21081,35.0,46159,35.3,32.7,95.5,0.218,24662,0.175,0.072,0.164,0.728,0.636,6.907,0,0.481,2.15,10
21083,30.6,38394,39.8,29.3,87.8,0.284,37121,0.278,0.145,0.179,0.9,0.78,7.043,0.026,0.208,2,38
21085,26.4,32399,39.7,29.6,96.7,0.288,25746,0.218,0.056,0.165,0.878,0.606,7.054,0,0.265,3.75,20
21087,0.0,34406,42.6,24,95,0.277,11258,0.022,0,0.061,0.916,0.569,7.027,0,0.375,3.61,22
21089,60.7,44060,42,39.8,96.9,0.36,36910,0.444,0.498,0.171,0.855,0.748,8.521,0.037,0.138,3.58,41
21091,10.7,51189,39.5,44.4,96.7,0.208,8565,0.145,0.013,0.114,0.801,0.65,7.678,0,0.258,2.6,10
21093,65.8,48687,35,38.8,77.8,0.349,105543,0.277,0.24,0.166,0.896,0.857,9.035,0.022,0.14,4.29,44
21095,45.8,25906,40.5,17.2,95.7,0.278,29278,0.515,0.676,0.186,0.893,0.709,6.673,0,0.241,4.75,88
21097,34.1,36048,40.7,34.5,94.7,0.24,18846,0.236,0.039,0.113,0.881,0.701,7.948,0,0.281,3.3,17
21099,12.8,33408,40.1,34.5,92.2,0.209,18199,0.07,0.108,0.082,0.872,0.63,7.36,0.12,0.217,2.28,26
21101,61.8,41940,39.8,43.5,88.2,0.286,46250,0.432,0.223,0.148,0.916,0.821,8.729,0.1,0.079,4.31,32
21103,0.0,46016,40.6,38.4,92.6,0.266,15416,0.121,0.068,0.108,0.698,0.583,6.765,0,0.444,3.75,14
21105,0.0,34029,44.8,32.1,87.7,0.247,4902,0.019,0.001,0.03,0.826,0.6,6.584,0,0.182,2.33,10
21107,52.9,40891,40.4,29.3,89.4,0.288,46920,0.236,0.105,0.184,0.766,0.697,7.399,0,0.353,4.59,30
21109,0.0,26156,39.5,12.1,98.5,0.231,13494,0.173,0.028,0.137,0.837,0.655,6.478,0,0.32,2.75,14
21111,98.6,46959,37.9,54.8,70.5,0.362,741096,0.675,0.716,0.289,0.85,0.828,8.341,0.091,0.133,6.29,450
21113,74.1,49024,35.8,29.1,91.3,0.334,48586,0.262,0.247,0.205,0.922,0.805,8.308,0.088,0.091,2.55,34
21115,27.0,34090,40.4,19.1,98,0.248,23356,0.57,0.513,0.171,0.95,0.782,7.661,0.027,0.055,2.25,78
21117,93.0,54270,36,36.8,89.8,0.359,159720,0.353,0.307,0.225,0.837,0.776,8.59,0.055,0.147,3.76,66
21119,0.0,33889,40.5,24.9,98,0.364,16346,0.327,0.092,0.138,0.905,0.783,6.73,0,0.2,3.15,36
21121,37.1,24038,38.5,22.4,96.6,0.255,31883,0.127,0.023,0.118,0.953,0.773,7.026,0.024,0.225,4.12,38
21123,24.0,39753,40.2,30.1,92.3,0.266,14193,0.063,0.022,0.084,0.9,0.759,8.16,0.053,0.139,2.24,20
21125,43.2,36570,38.4,17.4,96.4,0.267,58849,0.063,0.027,0.114,0.9,0.751,8.138,0,0.194,2.24,31
21127,22.9,33525,40.1,27.2,98.2,0.248,15860,0.07,0.009,0.109,0.901,0.622,7.139,0,0.242,3.58,29
21129,0.0,22920,40.9,22.7,95.9,0.298,7887,0.095,0.047,0.092,0.949,0.697,6.227,0.027,0.068,2.97,38
21131,0.0,29293,41.1,8.7,98.6,0.27,11310,0.145,0.024,0.149,0.923,0.674,6.686,0,0.4,3.64,24
21133,0.0,31200,40.9,19.4,98.4,0.328,24519,0.45,0.692,0.153,0.897,0.722,6.716,0,0.292,3.29,49
21135,0.0,28388,40.3,28.1,98.4,0.266,13870,0.273,0.002,0.108,0.856,0.675,6.956,0,0.346,1.78,15
21137,18.3,33651,39.5,28.2,94.6,0.258,24742,0.113,0.121,0.097,0.861,0.613,7.484,0.036,0.24,4.56,27
21139,4.6,40313,44.9,29.8,97.1,0.219,9519,0.108,0.051,0.114,0.833,0.755,7.529,0,0.088,2.33,20
21141,25.0,36590,40.2,33,89.2,0.252,26835,0.08,0.005,0.103,0.849,0.641,7.599,0.034,0.333,3.44,33
21143,0.0,40112,47.9,35.8,92.3,0.255,8314,0.244,0.191,0.115,0.869,0.72,7.089,0,0.239,2.2,18
21145,72.2,44898,41.8,32.9,83.9,0.326,65565,0.294,0.196,0.17,0.879,0.836,8.895,0.105,0.169,3.1,39
21147,0.0,20972,37.9,18.7,90.4,0.236,18306,0.262,0.202,0.105,0.879,0.714,7.783,0,0.173,2.7,30
21149,0.0,38833,41.5,34.1,97.3,0.303,9531,0.024,0,0.046,0.841,0.597,6.488,0,0.28,2.19,22
21151,61.5,42312,33.7,34.6,90.4,0.355,82916,0.257,0.184,0.196,0.915,0.847,8.702,0.021,0.089,2.47,50
21153,0.0,26877,39.1,29.2,98.3,0.32,13333,0.207,0.046,0.155,0.96,0.745,6.65,0,0.095,3.93,37
21155,28.5,38719,37.8,46.7,87.2,0.274,19820,0.165,0.126,0.178,0.802,0.747,7.516,0,0.259,2.34,15
21157,14.1,43907,44.3,32,97.5,0.27,31448,0.13,0.08,0.1,0.848,0.72,7.875,0,0.169,2.43,19
21159,0.0,26261,37.3,15,89.2,0.29,12929,0.294,0.283,0.074,0.897,0.713,6.689,0,0.163,3.35,15
21161,44.6,41137,40.3,37.7,89.7,0.32,17490,0.339,0.451,0.098,0.902,0.711,7.796,0.032,0.133,2.32,34
21163,14.1,46756,35,37.8,90.6,0.296,28602,0.182,0.086,0.052,0.748,0.643,7.512,0,0.234,2.19,15
21165,0.0,29108,40.6,40.3,96,0.223,6306,0.213,0.073,0.192,0.923,0.741,6.693,0.067,0.139,2.81,16
21167,40.9,45396,41.7,29.9,92,0.302,21331,0.131,0.104,0.086,0.882,0.732,8.001,0.042,0.132,2.11,25
21169,0.0,31750,40.7,34.1,96.3,0.23,10099,0.064,0.035,0.098,0.885,0.612,6.143,0,0.3,1.69,14
21171,0.0,29808,42.1,19.7,94.1,0.287,10963,0.058,0.046,0.06,0.811,0.537,7.265,0,0.462,2.6,19
21173,40.9,37312,38,36.1,93.3,0.269,26499,0.263,0.305,0.107,0.85,0.757,8.191,0,0.216,4.74,20
21175,0.0,30658,38.6,30.6,93.7,0.267,13923,0.274,0.03,0.161,0.952,0.731,6.524,0,0.094,3.3,39
21177,31.6,38105,40.9,37.5,93,0.278,31499,0.319,0.169,0.157,0.886,0.697,7.538,0,0.152,4.19,51
21179,43.1,43833,37.7,41.1,90.9,0.282,43437,0.394,0.467,0.118,0.914,0.779,8.957,0.139,0.12,4.19,36
21181,0.0,43081,40.5,36.7,97,0.272,7135,0.138,0.05,0.125,0.882,0.562,7.007,0,0.182,3.09,14
21183,26.5,40830,39.1,31,94.5,0.248,23842,0.119,0.016,0.102,0.771,0.57,6.421,0,0.426,3.89,22
21185,79.7,83391,39,30.9,89.2,0.468,60316,0.211,0.188,0.114,0.707,0.621,7.859,0.065,0.38,2.26,29
21187,0.0,41009,40.1,33,95.6,0.263,10841,0.357,0.1,0.152,0.794,0.733,7.893,0,0.303,1.99,13
21189,0.0,19986,42.2,17.9,98,0.28,4755,0.306,0.691,0.122,0.964,0.788,7.225,0,0.172,1.57,23
21191,0.0,45480,39.5,33.6,97.6,0.287,14877,0.087,0.112,0.109,0.876,0.643,7.968,0,0.267,2.68,14
21193,25.9,33528,40.2,20,96.2,0.306,28712,0.535,0.7,0.149,0.942,0.749,6.481,0,0.271,1.96,91
21195,12.2,32961,40.3,23.9,97.6,0.276,65024,0.485,0.639,0.222,0.943,0.812,6.901,0,0.107,5.72,105
21197,32.9,26839,38.7,36.5,97.2,0.229,12613,0.22,0.11,0.167,0.777,0.708,8.078,0,0.204,3.83,13
21199,46.1,34092,41.1,19.1,95.1,0.284,63063,0.237,0.042,0.151,0.885,0.729,7.826,0,0.283,4.32,44
21201,0.0,31786,43.9,36.4,97.8,0.311,2282,0.037,0.023,0.048,0.876,0.741,7.694,0.25,0.125,1.46,8
21203,16.3,30674,40.6,17.6,98.2,0.217,17056,0.207,0.099,0.111,0.815,0.66,6.877,0,0.344,3.42,17
21205,31.2,35236,31.7,45,95.4,0.306,23333,0.187,0.072,0.154,0.896,0.837,8.596,0,0.195,3.86,18
21207,0.0,29721,42.2,18.3,94.9,0.28,17565,0.117,0.014,0.134,0.893,0.731,7.366,0,0.22,2.21,32
21209,67.5,61893,35,36.6,87.8,0.351,47173,0.361,0.503,0.135,0.915,0.778,7.854,0.023,0.149,3.05,43
21211,53.0,57298,38.3,35.6,81,0.301,42074,0.388,0.068,0.13,0.911,0.729,7.267,0,0.153,2.8,43
21213,54.8,39546,39.3,37.4,86.2,0.241,17327,0.141,0.044,0.11,0.895,0.672,7.294,0,0.167,2.4,12
21215,0.0,65209,38.9,30.2,95.4,0.268,17061,0.116,0.124,0.11,0.853,0.715,7.682,0,0.294,2.28,8
21217,47.8,36384,39.4,30,91.1,0.259,24512,0.479,0.161,0.151,0.917,0.813,8.167,0,0.113,3.82,21
21219,0.0,41541,37.1,29.7,86.7,0.191,12460,0.273,0.09,0.162,0.817,0.743,7.574,0.071,0.273,3.8,15
21221,20.6,45629,44.2,31.4,88.4,0.329,14339,0.228,0.278,0.14,0.899,0.756,7.585,0,0.111,3.24,9
21223,5.3,49718,39.5,38.3,95.4,0.258,8809,0.055,0.026,0.096,0.834,0.631,7.291,0.105,0.182,2.25,13
21225,34.7,39125,36.3,32.5,84.3,0.267,15007,0.058,0.007,0.078,0.821,0.699,8.457,0.043,0.112,4.35,21
21227,68.8,44135,32.7,38.3,81.6,0.335,113792,0.364,0.317,0.207,0.922,0.844,8.501,0.045,0.09,2.94,66
21229,0.0,40845,40.7,32,88.8,0.28,11717,0.141,0.011,0.168,0.845,0.717,7.629,0,0.26,3.02,25
21231,32.3,29497,41.1,25.7,94.1,0.215,20813,0.165,0.023,0.07,0.943,0.629,6.213,0,0.286,2.92,27
21233,0.0,41415,40.1,32.3,89.8,0.251,13621,0.084,0.082,0.08,0.694,0.555,6.404,0,0.447,2.65,14
21235,34.8,29769,38.1,20.5,96.9,0.262,35637,0.338,0.124,0.182,0.943,0.859,8.058,0.027,0.072,2.57,39
